CODIGO_CENTRO,CODIGO_PROGRAMA_FORMACION,FICHA,AÑO_FICHA,INSCRITOS_REALES_19_24,INSCRITOS_PREDICCION_19_24,MATRICULADOS_PREDICHOS_19_24,NOMBRE_REGIONAL,CODIGO_REGIONAL,DATOS_CENTRO,PROGRAMA_FORMACION,MATRICULADOS
9119,822202,2348694,2021,96.0,96.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTIÓN LOGÍSTICA,51
9119,822202,2348730,2021,100.0,99.0,49.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTIÓN LOGÍSTICA,58
9119,822202,2374609,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTIÓN LOGÍSTICA,47
9119,822202,2374792,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTIÓN LOGÍSTICA,46
9119,822202,2374813,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTIÓN LOGÍSTICA,45
9119,122702,2281763,2021,102.0,102.0,49.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,51
9119,122702,2282012,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,51
9119,122702,2348382,2021,96.0,96.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,50
9119,122702,2348576,2021,95.0,95.0,50.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,53
9119,122702,2348628,2021,95.0,95.0,50.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,50
9119,122702,2374649,2021,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,47
9119,122702,2374761,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,NEGOCIACIÓN INTERNACIONAL,44
9537,122702,2281764,2021,100.0,101.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,45
9537,122702,2282482,2021,100.0,99.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,48
9537,122702,2282488,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,49
9537,122702,2282494,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,46
9537,122702,2282500,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,46
9537,122702,2282506,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,39
9537,122702,2282512,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,44
9537,122702,2282518,2021,100.0,100.0,49.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,49
9537,122702,2374650,2021,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,41
9537,122702,2374794,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,41
9537,122702,2374815,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",NEGOCIACIÓN INTERNACIONAL,41
9119,228101,2281802,2021,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,51
9119,228101,2282234,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,50
9119,228101,2282292,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,47
9119,228101,2282350,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,48
9119,228101,2348412,2021,82.0,81.0,54.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,54
9119,228101,2348531,2021,82.0,79.0,54.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,PRODUCCION DE MULTIMEDIA,56
9537,228101,2281803,2021,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,47
9537,228101,2282452,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,43
9537,228101,2282457,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,45
9537,228101,2282462,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,45
9537,228101,2282467,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,42
9537,228101,2282472,2021,69.0,69.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,45
9537,228101,2282477,2021,69.0,70.0,47.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,50
9537,228101,2348413,2021,82.0,82.0,54.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,50
9537,228101,2348666,2021,81.0,79.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,51
9537,228101,2348702,2021,81.0,81.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,50
9537,228101,2348738,2021,81.0,81.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,48
9537,228101,2374679,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",PRODUCCION DE MULTIMEDIA,36
9537,822202,2348353,2021,96.0,96.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTIÓN LOGÍSTICA,50
9537,822202,2374610,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTIÓN LOGÍSTICA,39
9119,228118,2455232,2021,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,44
9119,228118,2626986,2022,88.0,83.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,46
9119,228118,2626987,2022,90.0,83.0,50.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,50
9119,228118,2675774,2022,82.0,82.0,54.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,60
9119,228118,2675775,2022,82.0,82.0,54.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,58
9119,228118,2675776,2022,83.0,83.0,52.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,52
9119,228118,2758256,2023,81.0,80.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,57
9119,228118,2834894,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,46
9119,228118,2879635,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,45
9119,228118,2977358,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,48
9119,228118,2977359,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,47
9119,228118,2977360,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,41
9119,228118,2977361,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,49
9119,228118,2977362,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,44
9119,228118,3070401,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,46
9119,228118,3070402,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANALISIS Y DESARROLLO DE SOFTWARE.,44
9537,228118,2455282,2021,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,38
9537,228118,2627086,2022,88.0,88.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,51
9537,228118,2627087,2022,88.0,88.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,50
9537,228118,2627088,2022,88.0,88.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,52
9537,228118,2627089,2022,88.0,88.0,51.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,50
9537,228118,2675852,2022,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,50
9537,228118,2675853,2022,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,52
9537,228118,2675854,2022,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,49
9537,228118,2675855,2022,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,53
9537,228118,2675856,2022,70.0,70.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,52
9537,228118,2758365,2023,72.0,72.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,48
9537,228118,2758366,2023,72.0,72.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,48
9537,228118,2834879,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,46
9537,228118,2879722,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,44
9537,228118,2977508,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,43
9537,228118,2977509,2024,53.0,52.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,51
9537,228118,2977510,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,48
9537,228118,2977511,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,45
9537,228118,2977512,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,42
9537,228118,2977513,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,45
9537,228118,3070122,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,38
9537,228118,3070125,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,35
9537,228118,3070130,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANALISIS Y DESARROLLO DE SOFTWARE.,33
9119,513601,2626888,2022,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANIMACION DIGITAL,39
9119,513601,2977177,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANIMACION DIGITAL,46
9119,513601,3070415,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANIMACION DIGITAL,44
9119,522309,2626918,2022,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE MEDIOS GRAFICOS VISUALES,39
9119,522309,2675730,2022,73.0,72.0,51.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE MEDIOS GRAFICOS VISUALES,52
9119,522309,2977209,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO DE MEDIOS GRAFICOS VISUALES,45
9119,124100,2627169,2022,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO PUBLICITARIO,43
9119,124100,2675890,2022,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO PUBLICITARIO,39
9119,124100,2758439,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO PUBLICITARIO,42
9119,124100,2977607,2024,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO PUBLICITARIO,51
9119,524703,2675752,2022,93.0,93.0,49.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANIMACION 3D.,51
9119,524703,2834656,2023,51.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,ANIMACION 3D.,46
9537,513601,2721280,2023,59.0,56.0,52.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANIMACION DIGITAL,44
9537,513601,2834501,2023,51.0,60.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANIMACION DIGITAL,36
9537,513601,2977190,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANIMACION DIGITAL,39
9537,513601,3070434,2024,51.0,52.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",ANIMACION DIGITAL,34
9119,217320,2758094,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,DESARROLLO MULTIMEDIA Y WEB,47
9537,217320,2758106,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,36
9537,217320,2758107,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,39
9537,217320,2879521,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,48
9537,217320,2879522,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,41
9537,217320,2879523,2023,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,45
9537,217320,2879524,2023,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,37
9537,217320,3070161,2024,55.0,55.0,42.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",DESARROLLO MULTIMEDIA Y WEB,40
9119,121524,2758115,2023,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION INTEGRAL DEL TRANSPORTE,43
9119,121524,2834388,2023,53.0,53.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION INTEGRAL DEL TRANSPORTE,51
9119,121524,2977150,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION INTEGRAL DEL TRANSPORTE,42
9119,723179,2758209,2023,98.0,97.0,49.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,51
9119,723179,2834549,2023,50.0,51.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,45
9119,723179,2834550,2023,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,45
9119,723179,2977252,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,43
9119,723179,2977253,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,42
9119,723179,2977254,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,46
9119,723179,2977255,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,43
9119,723179,2977256,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,50
9119,723179,2977257,2024,51.0,51.0,44.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,48
9119,723179,2977258,2024,50.0,50.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,43
9119,723179,3070405,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,44
9119,723179,3070406,2024,52.0,52.0,42.0,REGIONAL NORTE DE SANTANDER,54,9119 - CENTRO DE FORMACIÓN PARA EL DESARROLLO RURAL Y MINERO,GESTION AGROEMPRESARIAL,39
9537,821207,2834518,2023,95.0,95.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION EFICIENTE DE LA ENERGIA,48
9537,821207,2834519,2023,95.0,95.0,50.0,REGIONAL NORTE DE SANTANDER,54,"9537 - CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",GESTION EFICIENTE DE LA ENERGIA,50
